Date,Open,High,Low,Close,Volume
23/07/2021,14753.06,14846.06,14698.77,14836.99,3997.25
22/07/2021,14652.72,14694.19,14617.87,14684.6,3597.54
21/07/2021,14508.75,14633.14,14498.65,14631.95,4098.52
20/07/2021,14330.46,14555.75,14271.23,14498.88,4652.45
19/07/2021,14235.98,14313.6,14178.66,14274.98,4537.13
16/07/2021,14597.51,14623.02,14413.32,14427.24,4069.53
15/07/2021,14635.78,14650.37,14451.8,14543.13,4512.55
14/07/2021,14780.9,14790.55,14632.95,14644.95,4496.22
13/07/2021,14715.13,14803.68,14660.19,14677.65,4583.46
12/07/2021,14743.86,14761.08,14672.63,14733.24,3897.09
09/07/2021,14578.43,14710.2,14552.26,14701.92,3826.5
08/07/2021,14409.2,14610.06,14371.59,14559.78,4575.01
07/07/2021,14753.41,14755.33,14580.79,14665.06,4605.63
06/07/2021,14661.55,14687,14529.8,14663.64,4489.54
02/07/2021,14582.98,14649.11,14555.34,14639.33,3751.42
01/07/2021,14493.69,14533.55,14439.4,14522.38,4410.47
30/06/2021,14509.85,14526.81,14478.06,14503.95,5293.81
29/06/2021,14509.19,14535.97,14471.38,14528.33,4901.3
28/06/2021,14417.81,14505.19,14417.2,14500.51,4283
25/06/2021,14400.81,14409.08,14337.65,14360.39,7468.09
24/06/2021,14357.27,14414.46,14333.7,14369.71,4324.62
23/06/2021,14263.38,14317.66,14246.3,14271.73,4417.47
22/06/2021,14138.29,14269.77,14121,14253.27,4433.14
21/06/2021,14047.42,14150.78,13960.04,14141.48,4562.01
18/06/2021,14096.93,14129.22,14009.04,14030.38,6126.07
17/06/2021,13999.13,14196.21,13998.93,14161.35,4558.28
16/06/2021,14085.55,14129.69,13903.73,14039.68,4683.03
15/06/2021,14166.64,14171.02,14052.16,14072.86,4554.58
14/06/2021,14083.47,14175.45,14056.67,14174.14,4415.16
11/06/2021,14030.85,14069.42,14006.59,14069.42,4157.58
10/06/2021,13933.88,14031.19,13904.4,14020.33,4919.88
09/06/2021,13980.23,14003.5,13906.45,13911.75,5640.49
08/06/2021,13946.32,13981.72,13831.98,13924.91,5958.41
07/06/2021,13802.82,13889.11,13784.89,13881.72,4639.21
04/06/2021,13697.25,13826.82,13692.01,13814.49,4360.71
03/06/2021,13655.75,13684.13,13548.93,13614.51,5396.25
02/06/2021,13743.24,13775.89,13689.74,13756.33,5097.63
01/06/2021,13829.06,13836.17,13678.77,13736.48,4186.28
28/05/2021,13792.05,13820.87,13747.61,13748.74,4447.94
27/05/2021,13742.59,13776.52,13701.63,13736.28,5087.18
26/05/2021,13693.94,13750.16,13679.59,13738,4264.5
25/05/2021,13721.54,13751.14,13631.8,13657.17,4128.99
24/05/2021,13557.21,13708.85,13551.01,13661.17,3509.47
21/05/2021,13616.19,13616.58,13463.26,13470.99,3733.94
20/05/2021,13356.63,13563.52,13355.71,13535.74,3990.76
19/05/2021,13078.19,13304.61,13072.23,13299.74,4333.52
18/05/2021,13416.9,13485.34,13299.93,13303.64,4301.3
17/05/2021,13368.8,13399.17,13265.4,13379.05,3997.78
14/05/2021,13255.65,13460.88,13242.97,13429.98,4022.61
13/05/2021,13150.94,13247.87,13007.24,13124.99,4698.11
12/05/2021,13215.49,13288.61,13002.54,13031.68,4752.93
11/05/2021,13115.85,13423.31,13107.67,13389.43,4738.39
10/05/2021,13687.59,13687.93,13401.74,13401.86,4818.67
07/05/2021,13723.09,13828.62,13690.75,13752.24,4391.1
06/05/2021,13557.83,13635.73,13439.39,13632.84,5021.4
05/05/2021,13731.13,13753.05,13553.93,13582.42,4535.69
04/05/2021,13774.51,13795.57,13485.59,13633.5,5879.73
03/05/2021,14031.77,14042.12,13881.51,13895.12,4761.43
30/04/2021,13970.73,14084.76,13941.63,13962.68,4792.46
29/04/2021,14204.51,14211.57,13952.8,14082.55,4928.03
28/04/2021,14082.78,14133.65,14034.7,14051.03,4559.71
27/04/2021,14170.91,14171.24,14064.28,14090.22,4691.46
26/04/2021,14052.38,14154.03,14019.5,14138.78,4506.21
23/04/2021,13861.37,14062.74,13856.83,14016.81,4355.1
22/04/2021,13952.57,14015.87,13771.04,13818.41,4420.82
21/04/2021,13745.77,13951.35,13706.86,13950.22,3999.62
20/04/2021,13894.46,13927.67,13698.67,13786.27,4245.12
19/04/2021,13984.58,14041.79,13842.57,13914.77,4379.61
16/04/2021,14059.11,14062.5,13977.05,14052.34,4427.78
15/04/2021,13983.23,14049.13,13970.42,14038.76,4406.88
14/04/2021,14004.08,14033.63,13839.04,13857.84,4120.77
13/04/2021,13902.45,14011.51,13902.45,13996.1,4219.36
12/04/2021,13854.44,13877,13783.95,13850,4250.9
09/04/2021,13787.02,13905.41,13748.35,13900.19,3926.11
08/04/2021,13796.89,13830.14,13758.71,13829.31,4153.6
07/04/2021,13675.3,13733.03,13653.59,13688.84,4098.74
06/04/2021,13681.67,13776.71,13674.28,13698.38,4073.71
05/04/2021,13594.9,13720.58,13582.76,13705.59,4459
01/04/2021,13414.32,13487.08,13404.18,13480.11,4576.48
31/03/2021,13122.57,13325.54,13118.38,13246.87,5004.72
30/03/2021,13008.8,13075.75,12922.57,13045.39,4721.95
29/03/2021,13103.97,13143.41,12968.16,13059.65,4965.09
26/03/2021,12996.03,13149.55,12878.72,13138.73,5224.36
25/03/2021,12844.58,13021.86,12786.81,12977.68,5634.29
24/03/2021,13289.24,13292.92,12961.35,12961.89,6248.65
23/03/2021,13381.43,13405.15,13202.43,13227.7,5675.01
22/03/2021,13278.78,13455.64,13278.78,13377.54,5321.76
19/03/2021,13119.9,13252.37,13039.45,13215.24,7630.59
18/03/2021,13349.2,13384.46,13101.92,13116.17,5739.72
17/03/2021,13336.91,13595,13272.69,13525.2,5536.11
16/03/2021,13523.17,13620.71,13397.08,13471.57,5493.89
15/03/2021,13323.47,13460.35,13272.5,13459.71,5972.37
12/03/2021,13222.81,13324.69,13158.72,13319.86,5497.21
11/03/2021,13273.31,13433.62,13246.33,13398.67,6008.85
10/03/2021,13234.73,13277.11,13035.44,13068.83,6023.88
09/03/2021,12923.07,13151.54,12882.49,13073.82,6345.56
08/03/2021,12904.26,13001,12599.23,12609.16,6010.23
05/03/2021,12860.04,12941.21,12397.05,12920.15,7725.2
04/03/2021,12953.99,13068.71,12553.96,12723.47,7864.38
03/03/2021,13336.25,13372.52,12995.07,12997.75,5529.98
02/03/2021,13599.45,13601.33,13352,13358.79,4948.14
01/03/2021,13406.16,13596.59,13362.66,13588.83,5079.53
26/02/2021,13232.9,13368.06,13024.53,13192.35,5906.11
25/02/2021,13512.64,13602.86,13066.38,13119.43,6390.38
24/02/2021,13400.25,13607.36,13286.59,13597.97,5886.23
23/02/2021,13262.61,13526.09,13003.98,13465.2,7516.51
22/02/2021,13714.2,13757.06,13530.96,13533.05,6483.74
19/02/2021,13929.2,13985.58,13842.6,13874.46,6737.82
18/02/2021,13814.67,13905.96,13714.35,13865.36,6499.42
17/02/2021,13911.65,13976.43,13804.26,13965.49,7280.5
16/02/2021,14152.21,14175.12,13995.45,14047.5,7722.1
12/02/2021,13979.21,14102.04,13937.71,14095.47,7416.94
11/02/2021,14045.21,14058.91,13916.85,14025.77,10916.78
10/02/2021,14093.35,14109.12,13845.47,13972.53,10785.93
09/02/2021,13966.82,14044.95,13966.55,14007.7,8766.77
08/02/2021,13937.06,13987.74,13894.15,13987.64,8564.53
05/02/2021,13824.88,13878.16,13761.66,13856.3,6792.91
04/02/2021,13674.06,13778.42,13631.62,13777.74,7295.37
03/02/2021,13718.31,13723.83,13585.34,13610.54,7546.94
02/02/2021,13543.1,13652.7,13535.86,13612.78,7325.27
01/02/2021,13226.18,13431.46,13132.47,13403.39,7092.52
29/01/2021,13284.72,13322,12985.05,13070.69,7872.25
28/01/2021,13323.29,13507.64,13316.52,13337.16,9959.27
27/01/2021,13486.58,13538.42,13192.91,13270.6,11621.19
26/01/2021,13681.72,13702.69,13603.19,13626.06,6849.6
25/01/2021,13681.21,13728.98,13368.68,13635.99,7193.71
22/01/2021,13474.81,13567.14,13463.66,13543.06,5972.75
21/01/2021,13521.48,13560.35,13454.07,13530.91,7258.64
20/01/2021,13342.55,13486.13,13329.77,13457.25,6820.99
19/01/2021,13132.73,13206.86,13078.7,13197.18,6297.86
15/01/2021,13099.9,13139.83,12949.76,12998.5,6458.36
14/01/2021,13174.75,13220.16,13098.41,13112.64,6734.1
13/01/2021,13088.01,13171.15,13051.06,13128.95,7104.81
12/01/2021,13062.06,13105.04,12963.92,13072.43,7264.07
11/01/2021,13048.78,13138.27,12999.51,13036.43,6960.47
08/01/2021,13160.22,13208.09,13036.55,13201.98,7289.39
07/01/2021,12867.34,13090.91,12867.34,13067.48,6841.48
06/01/2021,12666.15,12909.63,12649.99,12740.79,7689.88
05/01/2021,12665.65,12828.27,12665.65,12818.96,6971.86
04/01/2021,12958.52,12958.72,12543.24,12698.45,6636.17
31/12/2020,12877.09,12902.07,12821.23,12888.28,4815.84
30/12/2020,12906.51,12924.93,12857.76,12870,5343.01
29/12/2020,12965.39,12973.33,12821.96,12850.22,4726.92
28/12/2020,12914.64,12930.89,12827.45,12899.42,5109.14
24/12/2020,12791.54,12833.55,12767.64,12804.73,3305.96
23/12/2020,12834.94,12841.92,12758.67,12771.11,7100.25
22/12/2020,12785.22,12840.57,12695.31,12807.92,5811.85
21/12/2020,12596.14,12751.27,12525.22,12742.52,5192.86
18/12/2020,12804.93,12809.6,12654.6,12755.64,7125.8
17/12/2020,12730.78,12765.25,12696.35,12764.75,5029.83
16/12/2020,12611.04,12687.32,12566.38,12658.19,4592.7
15/12/2020,12543.26,12596.13,12465.42,12595.06,4423.65
14/12/2020,12447.44,12543,12432.71,12440.04,4491.93
11/12/2020,12336.79,12383.5,12246.77,12377.87,4292.68
10/12/2020,12247.55,12431.56,12214.74,12405.81,4518.58
09/12/2020,12591.69,12607.14,12290.78,12338.95,5168.45
08/12/2020,12503.17,12594.54,12453.21,12582.77,4809.48
07/12/2020,12461,12536.23,12460.55,12519.95,4771.82
04/12/2020,12399.32,12464.23,12376.44,12464.23,5086.9
03/12/2020,12369.26,12439.02,12356.99,12377.18,5209.98
02/12/2020,12285.75,12360.06,12217.35,12349.37,5194.96
01/12/2020,12313.36,12405.79,12263.93,12355.11,6512.42
30/11/2020,12224.25,12244.65,12027.16,12198.74,7760.39
27/11/2020,12159.18,12236.23,12154.57,12205.85,3401.83
25/11/2020,12053.89,12114.77,12020.95,12094.4,4448.64
24/11/2020,11939.33,12049.88,11863.45,12036.79,6339.58
23/11/2020,11916.76,11949.33,11796.53,11880.63,5473.25
20/11/2020,11892.7,11935.47,11852.51,11854.97,5350.97
19/11/2020,11779.04,11912.63,11760.98,11904.71,5385.19
18/11/2020,11896.06,11942.49,11799.96,11801.6,4731.42
17/11/2020,11913.35,11950.18,11852.41,11899.34,4145.03
16/11/2020,11847.11,11937.72,11814.89,11924.13,4172.57
13/11/2020,11794.94,11849.79,11715.52,11829.29,3654.23
12/11/2020,11802.5,11847.84,11666.37,11709.59,3886.67
,11656.65,11793.57,11638.9,11786.43,3854.68
,11622.44,11665.87,11424.61,11553.86,4736.56
,12046.66,12108.07,11703.49,11713.78,5863.9
,11869.9,11920.54,11737.13,11895.23,4183.22
,11816.33,11924.28,11784.15,11890.93,3848.16
,11443.77,11663.31,11394.21,11590.78,3620.76
,11038.66,11213.92,11004.84,11160.57,3216.58
,11010.45,11071.08,10830.95,10957.61,3209
,11103.47,11129.81,10822.57,10911.59,3671.6
,11064.47,11287.63,11030.19,11185.59,3244.19
,11230.9,11249.95,10999.07,11004.87,3930.69
,11409.34,11465.06,11361.86,11431.35,3104.77
,11440.64,11545.63,11221.06,11358.94,3205.1
,11536.01,11548.85,11434.86,11548.28,3145.57
,11526.97,11548.77,11369.29,11506.01,3434.04
,11530.39,11613.79,11476.08,11484.69,3467.31
,11531.83,11632.89,11471.23,11516.49,3510.04
,11732.34,11778.11,11454.57,11478.88,3477.41
,11761.83,11827.42,11648.53,11671.56,3166.98
,11559.88,11740.68,11559.1,11713.87,3325.27
,11889.07,11939.92,11714.35,11768.73,3410.41
,11901.76,11946.98,11821.83,11863.9,3634.13
,11732.33,11965.54,11704.13,11876.26,3885.03
,11487.6,11581.23,11476.66,11579.94,3504.23
,11443.35,11448.23,11384.33,11420.98,3507.57
,11271.68,11380.56,11258.35,11364.6,3910.77
,11314.53,11392.41,11124.45,11154.6,4390.96
,11169.11,11335.21,11162.52,11332.49,3623.92
,11082.53,11244.87,11033.69,11075.02,3731.51
,11291.99,11344.13,11240.53,11326.51,4005.9
,11092.9,11277.96,11092.9,11167.51,4260.63
,11109,11153.23,11065.63,11085.25,3389.04
,11084.38,11120.79,11019.14,11117.53,3591.74
,10680.46,10939.55,10639.98,10913.56,3785.27
,10551.02,10799.55,10520.22,10672.27,4086.36
,10950.82,10962.03,10612.91,10632.99,4097.32
,10873.3,10979.65,10737.52,10963.64,3515.44
,10610.14,10782.74,10519.49,10778.8,3900.97
,10973.45,10977.68,10639.95,10793.28,5759.09
,10796.05,10974.45,10783.81,10910.28,3740.11
,11222.08,11245.42,11046.43,11050.47,3678.02
,11193.96,11244.46,11127.98,11190.32,3786.11
,11010.14,11118.29,10982.26,11056.65,3737.61
,11010.07,11033.04,10728.03,10853.55,3630.25
,11235.53,11299.53,10875.02,10919.59,3840.01
,11064.76,11217.69,10970.45,11141.56,3550.66
,10900.7,11131.5,10837.2,10847.69,3905.42
,11396.24,11531.18,10875.87,11313.13,4284.44
,11861.9,11894.4,11361.36,11458.1,4465.01
,12047.26,12074.06,11836.18,12056.44,3982.36
,11850.96,11945.72,11794.78,11939.67,3511.06
,11718.81,11829.84,11697.42,11775.46,3612.05
,11689.28,11708.77,11634.77,11695.63,3012.98
,11688.19,11730.01,11551.01,11625.34,3547.4
,11516.62,11672.05,11507.46,11665.06,3471.52
,11370.23,11468.26,11343.04,11466.47,3475.28
,11449.25,11462.05,11297.53,11379.72,3907.31
,11258.44,11326.21,11245.44,11311.8,3929.29
,11096.4,11283.62,11090.03,11264.95,4215.13
,11214.8,11257.42,11132.1,11146.46,3496.48
,11170.75,11230.62,11103.83,11210.84,3228.59
,11083.25,11144.53,11080.3,11129.73,3214.87
,11042.24,11058.44,10972.06,11019.3,3514.26
,11026.86,11124.85,11007.5,11042.5,3480.47
,10878.12,11036.72,10877.16,11012.24,3745.23
,10942.66,10989.42,10762.71,10782.82,4331.77
,11033.73,11040.24,10849.46,10968.36,4048.42
,11072.53,11126.04,10920.37,11010.98,4263.93
,10989.98,11121.19,10963.41,11108.07,4120
,10967.87,11002.11,10943.72,10998.4,4160.74
,10897.89,10941.91,10852.9,10941.17,4016.52
,10848.64,10927.56,10831.15,10902.8,4203.89
,10741.47,10747.8,10557.7,10745.27,4438.73
,10450.12,10609.59,10412.09,10587.81,4185.81
,10474.7,10567.91,10464,10542.94,4009.64
,10509.2,10523.64,10397.87,10402.09,3894.66
,10421.7,10546.44,10399.86,10536.27,4244.57
,10294.41,10418.75,10217.31,10363.18,4233.39
,10689.5,10728.12,10407.87,10461.42,4501.54
,10687.58,10745.32,10627.45,10706.13,4128.96
,10837.88,10839.93,10650.46,10680.36,5350.75
,10526.02,10783.8,10488.04,10767.09,4314.63
,10500.52,10532.62,10421.21,10503.19,4361.48
,10443.87,10499.79,10364.39,10473.83,4277.76
,10576.72,10604.67,10420.54,10550.49,4647.07
,10310.25,10497.83,10182.46,10488.58,4461.77
,10729.92,10824.78,10368.04,10390.84,4851.88
,10545.91,10622.35,10447.01,10617.44,3537.51
,10563.72,10578.1,10379.91,10547.75,4013.18
,10409.35,10494.63,10350.96,10492.5,4030.21
,10412.46,10518.98,10337.98,10343.89,4337.13
,10360.38,10462.05,10354.98,10433.65,4570.26
,10268.67,10310.36,10194.06,10207.63,4038.92
,10063.67,10197.19,10048.04,10154.63,4624.43
,9875.29,10085.59,9863.67,10058.77,4510.19
,9771.72,9877.34,9663.61,9874.15,4336.29
,9995.12,10000.67,9749.07,9757.22,7309.38
,9899.36,10023.28,9810.47,10017,4779.64
,10092.92,10137.5,9842.22,9909.17,5589.13
,10130.83,10221.85,10112.44,10131.37,5755.17
,9945.49,10059.61,9916.6,10056.48,4506.96
,10042.13,10053.91,9872.94,9946.12,6093.83
,9892.48,9959.2,9885.66,9943.05,4335.32
,9943.31,9991.21,9891.81,9910.53,4279.7
,9949.78,9963.63,9748.38,9895.87,4669.32
,9426.9,9756.07,9403,9726.02,4476.01
,9715.87,9768.64,9413.62,9588.81,4388.99
,9791.24,9868.08,9491.31,9492.73,5300.85
,10012.32,10086.89,9962.58,10020.35,5170.86
,9867.19,10002.5,9863.27,9953.75,5319.45
,9823.44,9927.13,9780.61,9924.75,6197.33
,9703.54,9845.69,9685.35,9814.08,6607.73
,9649.65,9716.14,9560.41,9615.81,6141.32
,9651.86,9707.78,9627.17,9682.91,4679.03
,9566.53,9611.22,9472.08,9608.38,3990.08
,9471.42,9571.28,9462.32,9552.05,3847.77
,9382.35,9505.55,9324.73,9489.87,4742.29
,9392.99,9523.64,9345.28,9368.99,4113.66
,9346.12,9414.62,9144.28,9412.36,4489.11
,9501.21,9501.21,9333.16,9340.22,4448.95
,9278.55,9328.28,9239.41,9324.59,3668.07
,9375.19,9405.25,9254.85,9284.88,3745.27
,9305.62,9392.82,9304.2,9375.78,4315.5
,9227.46,9317.25,9183.25,9185.1,4193.55
,9177.15,9267.22,9154.35,9234.83,4341.82
,8839.99,9018.4,8821.38,9014.56,4240.69
,8788.04,8945.71,8705.25,8943.72,3965.97
,9006.05,9074.16,8752.68,8863.17,4273.21
,9225.15,9250.96,9000.07,9002.55,4336.51
,9054.91,9241.92,9053.17,9192.34,3925.45
,9056.89,9125.98,9018.21,9121.32,3813.63
,8973.78,9015.99,8932.86,8979.66,3787.22
,8874.7,8933.25,8819.37,8854.39,3656.75
,8809.66,8909.96,8781.31,8809.12,3933.55
,8555.32,8715.82,8537.83,8710.71,3443.14
,8681.29,8754.46,8566.84,8604.95,3741.3
,8911.02,8926.11,8825.83,8889.55,4335.66
,8802.7,8957.27,8765.01,8914.71,4407.14
,8825.69,8830.57,8600.7,8607.73,3730.35
,8717.98,8754.57,8697.37,8730.16,3694.98
,8530.08,8642.93,8464.42,8634.52,3696.02
,8528.84,8635.23,8475.2,8494.75,3759.89
,8434.55,8537.31,8404.54,8495.38,3041.52
,8460.69,8480.29,8215.69,8263.23,3788.18
,8553.38,8684.91,8553.38,8560.73,3827.37
,8667.48,8670.3,8531.69,8650.14,4348.31
,8479.11,8560.16,8393.27,8532.36,4057.8
,8355.96,8464.66,8308.79,8393.18,3347.92
,8353.21,8531.11,8338.08,8515.74,3767.41
,8127.69,8200.44,8035.95,8192.42,3184.66
,8169.01,8227.91,8072.32,8153.58,4145.46
,7975.72,8114.43,7901.94,8090.9,3487.44
,8129.99,8146.43,7881.22,7887.26,4085.96
,7660.17,7938.33,7617.79,7913.24,3849.13
,7477.27,7518.72,7288.11,7373.08,3294.26
,7317.45,7501.7,7307.95,7487.31,3622.17
,7459.5,7566.37,7301.98,7360.58,3700.04
,7740.06,7880.31,7642.86,7700.1,4078.96
,7583.46,7784.35,7539.97,7774.15,3870.77
,7554.25,7716.24,7491.14,7502.38,3989.12
,7462.21,7809.83,7462.21,7797.54,4014.67
,7421.36,7671.21,7276.4,7384.3,4683.63
,7196.15,7418.37,7169.86,7417.86,4441.08
,6847.28,6984.94,6631.42,6860.67,4348.41
,7248.07,7354.44,6854.67,6879.52,5260.3
,6996.45,7341.38,6858.38,7150.58,4778.49
,6902.32,7182.83,6686.36,6989.84,4935
,7072,7406.23,6828.91,7334.78,4920.21
,7392.73,7422.2,6882.86,6904.59,4618.12
,7610.39,7875.93,7219.09,7874.88,4701.07
,7398.58,7712.33,7194.67,7201.8,5099.35
,8136.25,8181.36,7850.95,7952.05,4302.61
,8219.76,8347.4,7930.43,8344.25,4447.26
,7957.93,8243.31,7943.16,7950.68,4554.11
,8469.02,8612.36,8375.13,8575.62,4292.73
,8790.09,8921.08,8677.39,8738.59,3763.86
,8834.1,9019.96,8757.66,9018.09,3634.76
,8965.1,9070.32,8602.89,8684.09,4336.7
,8667.14,8952.81,8543.35,8952.17,4249.02
,8269.74,8591.82,8264.16,8567.37,5320.02
,8744.03,8904.11,8562.05,8566.48,4559.9
,9011.55,9148.32,8927.8,8980.78,3587.95
,9301.2,9315.26,8940.49,8965.61,3595.52
,9188.44,9322.88,9166.01,9221.28,3188.59
,9708.01,9715.95,9542.33,9576.59,2750.16
,9799.2,9820.86,9636.94,9750.97,2745.73
,9782.81,9838.37,9777.1,9817.18,2470.86
,9679.04,9747.68,9675.8,9732.74,2279.42
,9728.9,9746.36,9693.05,9731.18,2226.72
,9657.04,9748.32,9650.02,9711.97,2254.87
,9688.6,9728.77,9666.69,9725.96,2366.51
,9680.89,9714.74,9617.21,9638.94,2450.07
,9493.63,9628.66,9493.63,9628.39,2187.52
,9526.64,9570.09,9496.53,9520.51,2243.72
,9540.98,9575.66,9505.68,9572.15,2313.86
,9574.1,9574.94,9454.93,9508.68,2470.24
,9398.39,9485.38,9374.05,9467.97,2447.34
,9190.72,9299.85,9188.55,9273.4,2427.32
,9324.33,9324.8,9123.22,9150.94,2696.09
,9211.15,9303,9185.18,9298.93,2345.37
,9318.26,9329.12,9249.04,9275.16,2234.62
,9201.82,9288.87,9182.33,9269.68,2169.02
,9092.46,9185.45,9088.04,9139.31,2593.91
,9446.21,9451.43,9273.23,9314.91,2622.97
,9377.72,9409.2,9334.13,9402.48,2465.85
,9413.61,9439.29,9375.13,9383.77,2454.58
,9361.07,9397.58,9350.2,9370.81,2686.61
,9392.37,9393.48,9346.81,9388.94,2542.54
,9313.45,9357.92,9301.32,9357.13,2312.11
,9253.76,9298.82,9231.14,9258.7,2443.22
,9270.61,9298.33,9226.49,9251.33,2553.16
,9213.72,9274.49,9193.06,9273.93,2536.82
,9232.95,9235.2,9164.66,9178.86,2382.9
,9202.27,9215.95,9158.5,9203.43,2540.96
,9068.03,9168.89,9059.38,9129.24,2472.62
,9076.64,9091.93,9042.55,9068.58,2381.74
,8943.5,9072.41,8943.5,9071.47,2810.45
,8976.43,9065.76,8976.43,9020.77,2586.52
,9039.46,9093.43,9010.89,9092.19,2862.7
,8918.74,8975.36,8912.77,8972.6,2186.83
,9004.45,9006.36,8909.19,8945.99,2051.32
,9049.47,9052,8987.32,9006.62,1833.74
,8970.21,9022.46,8968.46,9022.39,1639.96
,8955.01,8957.12,8934.36,8952.88,1014.53
,8950.2,8956.64,8934.55,8945.65,2028.67
,8911.84,8931.91,8901.87,8924.96,3830.2
,8838.97,8888.13,8838.97,8887.22,2446.89
,8834.65,8848.76,8820.42,8827.74,2742.33
,8829.47,8831.99,8804.6,8823.36,2382.45
,8791.31,8833.45,8789.77,8814.23,2368.05
,8713.91,8768.87,8697.58,8734.88,2219.63
,8645.36,8745.82,8633.6,8717.32,2396.4
,8631.12,8658.48,8622.36,8654.05,1982.08
,8623.56,8650.76,8600.82,8616.18,2058.76
,8650.86,8678.85,8619.77,8621.83,2123.87
,8634.25,8665.44,8630.58,8656.53,2057.02
,8587.93,8588.89,8541.92,8570.7,2133.38
,8557.45,8584.88,8552.38,8566.67,2158.87
,8460.72,8523.98,8435.4,8520.64,2318.76
,8672.84,8672.84,8540.16,8567.99,2240.3
,8682.01,8697.32,8664.04,8665.47,1099.09
,8669.59,8705.91,8662.58,8705.18,1748.52
,8635.4,8659.73,8625.62,8647.93,2439.37
,8559.65,8633.15,8559.65,8632.49,2262.75
,8530.54,8535.46,8477.49,8519.88,1885.73
,8527.87,8530.73,8487.29,8506.21,2073.72
,8543.57,8578.27,8468.63,8526.73,2608.78
,8578.02,8589.76,8536.73,8570.66,2094.03
,8529.16,8559.78,8503.62,8549.94,2053.26
,8524.48,8540.83,8506.8,8540.83,2199.48
,8461.06,8485.36,8441.58,8479.02,2113.84
,8455.02,8496.9,8451.34,8482.1,2180.01
,8471.07,8514.84,8462.99,8486.09,2001.44
,8431.26,8467.29,8425.48,8464.28,1719.3
,8422.67,8475.57,8405.89,8475.31,1982.14
,8455.11,8483.16,8415.87,8434.52,2403.68
,8426.57,8426.57,8379.33,8410.63,2342.57
,8446.62,8457.39,8421.05,8434.68,2327.42
,8445.5,8451.37,8421.3,8433.2,2166.83
